class,departure_time,distance.value,duration.value,duration_in_traffic.value,end_lat,end_lon,fare.value,mode,origin,pair,place_id,rank,start_lat,start_lon,status
pharmacy,2018-06-06 12:44:41,1.211311374,10.25,,47.5692296,-122.2878388,2.5,transit,530330103005,530330103005-ChIJcXJg9W5qkFQRKikhq19DQis,ChIJcXJg9W5qkFQRKikhq19DQis,3,47.55683,-122.28339,OK
cafe,2018-06-06 12:44:41,0.1006836544,1.9,,47.5575523,-122.284626,,transit,530330103005,530330103005-ChIJG3m2gg5qkFQRhRjCBsykVmY,ChIJG3m2gg5qkFQRhRjCBsykVmY,2,47.55683,-122.28339,OK
cafe,2018-06-06 12:44:41,0.1143567433,2.3,,47.5576489,-122.2843963,,transit,530330103005,530330103005-ChIJh8Q2gg5qkFQRG0j8Ol30eTg,ChIJh8Q2gg5qkFQRG0j8Ol30eTg,3,47.55683,-122.28339,OK
cafe,2018-06-06 12:44:41,0.06028589186,1.133333333,,47.5571417,-122.2844732,,transit,530330103005,530330103005-ChIJn1OMmg5qkFQRt2D0W86TUt4,ChIJn1OMmg5qkFQRt2D0W86TUt4,1,47.55683,-122.28339,OK
supermarket,2018-06-06 12:44:41,0.265382225,5.25,,47.5588887,-122.286923,,transit,530330103005,530330103005-ChIJ_YQHRQxqkFQRal-0nBRalbw,ChIJ_YQHRQxqkFQRal-0nBRalbw,1,47.55683,-122.28339,OK
destination park,2018-06-06 12:44:41,2.850217526,17.68333333,,47.550034,-122.257778,2.5,transit,530330103005,530330103005-Seward-Park,Seward-Park,1,47.55683,-122.28339,OK
destination park,2018-06-06 12:44:41,2.333747669,25.01666667,,47.568994,-122.308655,2.5,transit,530330103005,530330103005-Jefferson-Park,Jefferson-Park,2,47.55683,-122.28339,OK
destination park,2018-06-06 12:44:41,4.096333126,28.28333333,,47.513127,-122.266398,2.5,transit,530330103005,530330103005-Kubota-Garden,Kubota-Garden,3,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,6.972653822,34.01666667,,47.616587,-122.321611,2.5,transit,530330103005,530330103005-Seattle-Central-College,Seattle-Central-College,7,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,13.57426973,67.11666667,,47.699252,-122.33352,5,transit,530330103005,530330103005-North-Seattle-College,North-Seattle-College,12,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,10.01056557,56.38333333,,47.54841,-122.352194,2.5,transit,530330103005,530330103005-South-Seattle-College,South-Seattle-College,8,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,4.133001865,27.65,,47.598939,-122.329158,2.5,transit,530330103005,530330103005-King-Street-Station,King-Street-Station,1,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,5.509633313,31.83333333,,47.611603,-122.33691,5,transit,530330103005,530330103005-Westlake-Center,Westlake-Center,6,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,12.22871349,54.5,,47.702358,-122.32721,2.5,transit,530330103005,530330103005-Northgate-Transit-Center,Northgate-Transit-Center,14,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,11.55811063,51.05,,47.455556,-122.254492,5,transit,530330103005,530330103005-Tukwila,Tukwila,10,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,5.11995028,34.18333333,,47.583574,-122.333555,2.5,transit,530330103005,530330103005-SODO,SODO,2,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,4.516469857,33.38333333,,47.601651,-122.334226,2.5,transit,530330103005,530330103005-Downtown-Pioneer-Square,Downtown-Pioneer-Square,3,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,4.856432567,36.91666667,,47.608001,-122.334658,2.5,transit,530330103005,530330103005-Downtown-Commercial-Core,Downtown-Commercial-Core,5,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,9.607830951,47,,47.655614,-122.305211,2.5,transit,530330103005,530330103005-University-of-Washington,University-of-Washington,11,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,11.48601616,53.05,,47.615523,-122.199049,5,transit,530330103005,530330103005-Downtown-Bellevue,Downtown-Bellevue,13,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,4.67992542,43.46666667,,47.609422,-122.32512,2.5,transit,530330103005,530330103005-First-Hill-Citywide,First-Hill-Citywide,4,47.55683,-122.28339,OK
citywide,2018-06-06 12:44:41,6.227470479,50.65,,47.622933,-122.337105,2.5,transit,530330103005,530330103005-South-Lake-Union-Citywide,South-Lake-Union-Citywide,9,47.55683,-122.28339,OK
supermarket,2018-06-06 12:44:42,0.2486016159,5.3,,47.561965,-122.3810101,,walking,530330105001,530330105001-ChIJp_YVBUNAkFQRe9kml96hW9g,ChIJp_YVBUNAkFQRe9kml96hW9g,1,47.56018,-122.37885,OK
hospital,2018-06-06 12:44:42,1.249844624,26.88333333,,47.572901,-122.386411,,walking,530330105001,530330105001-ChIJBbR9W15AkFQR_rMzbQrKqSo,ChIJBbR9W15AkFQR_rMzbQrKqSo,1,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.3548788067,8.1,,47.5613062,-122.3850963,,walking,530330105001,530330105001-ChIJu44roflAkFQRrm_thKoUaqo,ChIJu44roflAkFQRrm_thKoUaqo,2,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.4785581106,10.56666667,,47.5609112,-122.3872779,,walking,530330105001,530330105001-ChIJw6HGf_lAkFQR2vFXfYxEBmo,ChIJw6HGf_lAkFQR2vFXfYxEBmo,3,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.5226848975,11.23333333,,47.5608129,-122.3847524,,walking,530330105001,530330105001-ChIJpWppE_lAkFQRzs4xx2o216Q,ChIJpWppE_lAkFQRzs4xx2o216Q,1,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.3318831572,6.633333333,,47.5643375,-122.3776703,,walking,530330105001,530330105001-ChIJP1mMqVdAkFQR9pRTZBev4Ao,ChIJP1mMqVdAkFQR9pRTZBev4Ao,2,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.2392790553,4.5,,47.563412,-122.378203,,walking,530330105001,530330105001-ChIJp45ESVZAkFQRR7j8jwyTSrw,ChIJp45ESVZAkFQRR7j8jwyTSrw,1,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.3144810441,6.65,,47.5600989,-122.3830097,,walking,530330105001,530330105001-ChIJhQFcuv5AkFQRy-JJj5aQ2y8,ChIJhQFcuv5AkFQRy-JJj5aQ2y8,3,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,2.548788067,51.9,,47.579763,-122.409572,,walking,530330105001,530330105001-Alki-Beach-Park,Alki-Beach-Park,2,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,2.476072094,48.31666667,,47.530419,-122.393117,,walking,530330105001,530330105001-Lincoln-Park,Lincoln-Park,1,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,4.18769422,89.2,,47.568994,-122.308655,,walking,530330105001,530330105001-Jefferson-Park,Jefferson-Park,3,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,5.979490367,124.6333333,,47.616587,-122.321611,,walking,530330105001,530330105001-Seattle-Central-College,Seattle-Central-College,8,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,12.22995649,251.5,,47.699252,-122.33352,,walking,530330105001,530330105001-North-Seattle-College,North-Seattle-College,12,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,2.500310752,53.68333333,,47.54841,-122.352194,,walking,530330105001,530330105001-South-Seattle-College,South-Seattle-College,1,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,4.669981355,92.18333333,,47.598939,-122.329158,,walking,530330105001,530330105001-King-Street-Station,King-Street-Station,3,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,5.457426973,110.25,,47.611603,-122.33691,,walking,530330105001,530330105001-Westlake-Center,Westlake-Center,7,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,12.32939714,256.3166667,,47.702358,-122.32721,,walking,530330105001,530330105001-Northgate-Transit-Center,Northgate-Transit-Center,13,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,11.69049099,238.3666667,,47.455556,-122.254492,,walking,530330105001,530330105001-Tukwila,Tukwila,11,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,3.508390305,68.4,,47.583574,-122.333555,,walking,530330105001,530330105001-SODO,SODO,2,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,4.584835301,90.18333333,,47.601651,-122.334226,,walking,530330105001,530330105001-Downtown-Pioneer-Square,Downtown-Pioneer-Square,4,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,5.149782474,104.2333333,,47.608001,-122.334658,,walking,530330105001,530330105001-Downtown-Commercial-Core,Downtown-Commercial-Core,6,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,9.367930392,192.4166667,,47.655614,-122.305211,,walking,530330105001,530330105001-University-of-Washington,University-of-Washington,10,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,13.64449969,287.1333333,,47.615523,-122.199049,,walking,530330105001,530330105001-Downtown-Bellevue,Downtown-Bellevue,14,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,5.432566812,113.0833333,,47.609422,-122.32512,,walking,530330105001,530330105001-First-Hill-Citywide,First-Hill-Citywide,5,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,6.27532629,126.55,,47.622933,-122.337105,,walking,530330105001,530330105001-South-Lake-Union-Citywide,South-Lake-Union-Citywide,9,47.56018,-122.37885,OK
supermarket,2018-06-06 12:44:42,0.2467371038,2.366666667,,47.561965,-122.3810101,,bicycling,530330105001,530330105001-ChIJp_YVBUNAkFQRe9kml96hW9g,ChIJp_YVBUNAkFQRe9kml96hW9g,1,47.56018,-122.37885,OK
hospital,2018-06-06 12:44:42,1.247980112,9.983333333,,47.572901,-122.386411,,bicycling,530330105001,530330105001-ChIJBbR9W15AkFQR_rMzbQrKqSo,ChIJBbR9W15AkFQR_rMzbQrKqSo,1,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.3548788067,4,,47.5613062,-122.3850963,,bicycling,530330105001,530330105001-ChIJu44roflAkFQRrm_thKoUaqo,ChIJu44roflAkFQRrm_thKoUaqo,2,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.4785581106,5.283333333,,47.5609112,-122.3872779,,bicycling,530330105001,530330105001-ChIJw6HGf_lAkFQR2vFXfYxEBmo,ChIJw6HGf_lAkFQR2vFXfYxEBmo,3,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.5220633934,5.35,,47.5608129,-122.3847524,,bicycling,530330105001,530330105001-ChIJpWppE_lAkFQRzs4xx2o216Q,ChIJpWppE_lAkFQRzs4xx2o216Q,1,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.3965195774,2.816666667,,47.5643375,-122.3776703,,bicycling,530330105001,530330105001-ChIJP1mMqVdAkFQR9pRTZBev4Ao,ChIJP1mMqVdAkFQR9pRTZBev4Ao,2,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.2392790553,1.85,,47.563412,-122.378203,,bicycling,530330105001,530330105001-ChIJp45ESVZAkFQRR7j8jwyTSrw,ChIJp45ESVZAkFQRR7j8jwyTSrw,1,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.3138595401,3.4,,47.5600989,-122.3830097,,bicycling,530330105001,530330105001-ChIJhQFcuv5AkFQRy-JJj5aQ2y8,ChIJhQFcuv5AkFQRy-JJj5aQ2y8,3,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,4.528278434,22.08333333,,47.579763,-122.409572,,bicycling,530330105001,530330105001-Alki-Beach-Park,Alki-Beach-Park,2,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,2.628340584,13.18333333,,47.530419,-122.393117,,bicycling,530330105001,530330105001-Lincoln-Park,Lincoln-Park,1,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,5.940957116,39.86666667,,47.568994,-122.308655,,bicycling,530330105001,530330105001-Jefferson-Park,Jefferson-Park,3,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,6.346799254,45.5,,47.616587,-122.321611,,bicycling,530330105001,530330105001-Seattle-Central-College,Seattle-Central-College,8,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,13.35301429,88.5,,47.699252,-122.33352,,bicycling,530330105001,530330105001-North-Seattle-College,North-Seattle-College,12,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,3.289620883,22.91666667,,47.54841,-122.352194,,bicycling,530330105001,530330105001-South-Seattle-College,South-Seattle-College,1,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,4.745804848,29.15,,47.598939,-122.329158,,bicycling,530330105001,530330105001-King-Street-Station,King-Street-Station,3,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,5.66003729,38.55,,47.611603,-122.33691,,bicycling,530330105001,530330105001-Westlake-Center,Westlake-Center,7,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,13.56246116,91.41666667,,47.702358,-122.32721,,bicycling,530330105001,530330105001-Northgate-Transit-Center,Northgate-Transit-Center,13,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,14.03169671,72.23333333,,47.455556,-122.254492,,bicycling,530330105001,530330105001-Tukwila,Tukwila,11,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,3.643878185,21.78333333,,47.583574,-122.333555,,bicycling,530330105001,530330105001-SODO,SODO,2,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,4.685518956,27.63333333,,47.601651,-122.334226,,bicycling,530330105001,530330105001-Downtown-Pioneer-Square,Downtown-Pioneer-Square,4,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,5.25543816,35.91666667,,47.608001,-122.334658,,bicycling,530330105001,530330105001-Downtown-Commercial-Core,Downtown-Commercial-Core,6,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,11.67868241,73.35,,47.655614,-122.305211,,bicycling,530330105001,530330105001-University-of-Washington,University-of-Washington,10,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,14.308266,100.4833333,,47.615523,-122.199049,,bicycling,530330105001,530330105001-Downtown-Bellevue,Downtown-Bellevue,14,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,5.899316346,41.76666667,,47.609422,-122.32512,,bicycling,530330105001,530330105001-First-Hill-Citywide,First-Hill-Citywide,5,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,6.630205096,44.7,,47.622933,-122.337105,,bicycling,530330105001,530330105001-South-Lake-Union-Citywide,South-Lake-Union-Citywide,9,47.56018,-122.37885,OK
supermarket,2018-06-06 12:44:42,0.2467371038,2.433333333,,47.561965,-122.3810101,,driving,530330105001,530330105001-ChIJp_YVBUNAkFQRe9kml96hW9g,ChIJp_YVBUNAkFQRe9kml96hW9g,1,47.56018,-122.37885,OK
hospital,2018-06-06 12:44:42,1.252952144,5.366666667,,47.572901,-122.386411,,driving,530330105001,530330105001-ChIJBbR9W15AkFQR_rMzbQrKqSo,ChIJBbR9W15AkFQR_rMzbQrKqSo,1,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.3548788067,2.316666667,,47.5613062,-122.3850963,,driving,530330105001,530330105001-ChIJu44roflAkFQRrm_thKoUaqo,ChIJu44roflAkFQRrm_thKoUaqo,2,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.4785581106,4.116666667,,47.5609112,-122.3872779,,driving,530330105001,530330105001-ChIJw6HGf_lAkFQR2vFXfYxEBmo,ChIJw6HGf_lAkFQR2vFXfYxEBmo,3,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:42,0.3387197017,2.233333333,,47.5608129,-122.3847524,,driving,530330105001,530330105001-ChIJpWppE_lAkFQRzs4xx2o216Q,ChIJpWppE_lAkFQRzs4xx2o216Q,1,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.3032939714,1.933333333,,47.5643375,-122.3776703,,driving,530330105001,530330105001-ChIJP1mMqVdAkFQR9pRTZBev4Ao,ChIJP1mMqVdAkFQR9pRTZBev4Ao,2,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.2392790553,1.65,,47.563412,-122.378203,,driving,530330105001,530330105001-ChIJp45ESVZAkFQRR7j8jwyTSrw,ChIJp45ESVZAkFQRR7j8jwyTSrw,1,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:42,0.3138595401,2.316666667,,47.5600989,-122.3830097,,driving,530330105001,530330105001-ChIJhQFcuv5AkFQRy-JJj5aQ2y8,ChIJhQFcuv5AkFQRy-JJj5aQ2y8,3,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,3.111870727,11.58333333,,47.579763,-122.409572,,driving,530330105001,530330105001-Alki-Beach-Park,Alki-Beach-Park,2,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,2.569919204,8.45,,47.530419,-122.393117,,driving,530330105001,530330105001-Lincoln-Park,Lincoln-Park,1,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:42,4.150403978,10.13333333,,47.568994,-122.308655,,driving,530330105001,530330105001-Jefferson-Park,Jefferson-Park,3,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,6.952144189,14.16666667,,47.616587,-122.321611,,driving,530330105001,530330105001-Seattle-Central-College,Seattle-Central-College,8,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,12.96519577,20.61666667,,47.699252,-122.33352,,driving,530330105001,530330105001-North-Seattle-College,North-Seattle-College,12,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,2.528899938,9.166666667,,47.54841,-122.352194,,driving,530330105001,530330105001-South-Seattle-College,South-Seattle-College,1,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,5.622125544,13.05,,47.598939,-122.329158,,driving,530330105001,530330105001-King-Street-Station,King-Street-Station,3,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,6.433188316,13.6,,47.611603,-122.33691,,driving,530330105001,530330105001-Westlake-Center,Westlake-Center,7,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,13.58359229,20.85,,47.702358,-122.32721,,driving,530330105001,530330105001-Northgate-Transit-Center,Northgate-Transit-Center,13,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,12.72094469,19.2,,47.455556,-122.254492,,driving,530330105001,530330105001-Tukwila,Tukwila,11,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,3.518955873,10.08333333,,47.583574,-122.333555,,driving,530330105001,530330105001-SODO,SODO,2,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,6.099440646,14.18333333,,47.601651,-122.334226,,driving,530330105001,530330105001-Downtown-Pioneer-Square,Downtown-Pioneer-Square,4,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,6.218147918,12.48333333,,47.608001,-122.334658,,driving,530330105001,530330105001-Downtown-Commercial-Core,Downtown-Commercial-Core,6,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,10.8154133,21.68333333,,47.655614,-122.305211,,driving,530330105001,530330105001-University-of-Washington,University-of-Washington,10,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,15.2610317,23.46666667,,47.615523,-122.199049,,driving,530330105001,530330105001-Downtown-Bellevue,Downtown-Bellevue,14,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,6.177750155,12.9,,47.609422,-122.32512,,driving,530330105001,530330105001-First-Hill-Citywide,First-Hill-Citywide,5,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:42,7.827221877,16.11666667,,47.622933,-122.337105,,driving,530330105001,530330105001-South-Lake-Union-Citywide,South-Lake-Union-Citywide,9,47.56018,-122.37885,OK
supermarket,2018-06-06 12:44:43,0.2486016159,5.3,,47.561965,-122.3810101,,transit,530330105001,530330105001-ChIJp_YVBUNAkFQRe9kml96hW9g,ChIJp_YVBUNAkFQRe9kml96hW9g,1,47.56018,-122.37885,OK
hospital,2018-06-06 12:44:43,1.394655065,9.6,,47.572901,-122.386411,2.5,transit,530330105001,530330105001-ChIJBbR9W15AkFQR_rMzbQrKqSo,ChIJBbR9W15AkFQR_rMzbQrKqSo,1,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:43,0.3548788067,8.1,,47.5613062,-122.3850963,,transit,530330105001,530330105001-ChIJu44roflAkFQRrm_thKoUaqo,ChIJu44roflAkFQRrm_thKoUaqo,2,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:43,0.5239279055,5.3,,47.5609112,-122.3872779,2.5,transit,530330105001,530330105001-ChIJw6HGf_lAkFQR2vFXfYxEBmo,ChIJw6HGf_lAkFQR2vFXfYxEBmo,3,47.56018,-122.37885,OK
pharmacy,2018-06-06 12:44:43,0.5226848975,11.23333333,,47.5608129,-122.3847524,,transit,530330105001,530330105001-ChIJpWppE_lAkFQRzs4xx2o216Q,ChIJpWppE_lAkFQRzs4xx2o216Q,1,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:43,0.3318831572,5.9,,47.5643375,-122.3776703,,transit,530330105001,530330105001-ChIJP1mMqVdAkFQR9pRTZBev4Ao,ChIJP1mMqVdAkFQR9pRTZBev4Ao,2,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:43,0.2392790553,4.5,,47.563412,-122.378203,,transit,530330105001,530330105001-ChIJp45ESVZAkFQRR7j8jwyTSrw,ChIJp45ESVZAkFQRR7j8jwyTSrw,1,47.56018,-122.37885,OK
cafe,2018-06-06 12:44:43,0.3144810441,6.65,,47.5600989,-122.3830097,,transit,530330105001,530330105001-ChIJhQFcuv5AkFQRy-JJj5aQ2y8,ChIJhQFcuv5AkFQRy-JJj5aQ2y8,3,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:43,3.722187694,23.16666667,,47.579763,-122.409572,2.5,transit,530330105001,530330105001-Alki-Beach-Park,Alki-Beach-Park,2,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:43,3.006836544,16.3,,47.530419,-122.393117,2.5,transit,530330105001,530330105001-Lincoln-Park,Lincoln-Park,1,47.56018,-122.37885,OK
destination park,2018-06-06 12:44:43,6.468614046,33.01666667,,47.568994,-122.308655,2.5,transit,530330105001,530330105001-Jefferson-Park,Jefferson-Park,3,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,7.327532629,43.46666667,,47.616587,-122.321611,5,transit,530330105001,530330105001-Seattle-Central-College,Seattle-Central-College,8,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,14.37352393,56.73333333,,47.699252,-122.33352,2.5,transit,530330105001,530330105001-North-Seattle-College,North-Seattle-College,12,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,4.670602859,30.13333333,,47.54841,-122.352194,2.5,transit,530330105001,530330105001-South-Seattle-College,South-Seattle-College,1,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,5.22622747,26.7,,47.598939,-122.329158,2.5,transit,530330105001,530330105001-King-Street-Station,King-Street-Station,3,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,6.070229956,27.35,,47.611603,-122.33691,2.5,transit,530330105001,530330105001-Westlake-Center,Westlake-Center,7,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,13.02796768,44.11666667,,47.702358,-122.32721,2.5,transit,530330105001,530330105001-Northgate-Transit-Center,Northgate-Transit-Center,13,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,15.52144189,54.13333333,,47.455556,-122.254492,2.5,transit,530330105001,530330105001-Tukwila,Tukwila,11,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,3.842759478,18.63333333,,47.583574,-122.333555,2.5,transit,530330105001,530330105001-SODO,SODO,2,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,5.578620261,30.55,,47.601651,-122.334226,2.5,transit,530330105001,530330105001-Downtown-Pioneer-Square,Downtown-Pioneer-Square,4,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,5.768800497,26.15,,47.608001,-122.334658,2.5,transit,530330105001,530330105001-Downtown-Commercial-Core,Downtown-Commercial-Core,6,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,9.963331262,56.63333333,,47.655614,-122.305211,5,transit,530330105001,530330105001-University-of-Washington,University-of-Washington,10,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,15.53325047,60.43333333,,47.615523,-122.199049,5,transit,530330105001,530330105001-Downtown-Bellevue,Downtown-Bellevue,14,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,6.3691734,40.43333333,,47.609422,-122.32512,2.5,transit,530330105001,530330105001-First-Hill-Citywide,First-Hill-Citywide,5,47.56018,-122.37885,OK
citywide,2018-06-06 12:44:43,7.062150404,34.91666667,,47.622933,-122.337105,2.5,transit,530330105001,530330105001-South-Lake-Union-Citywide,South-Lake-Union-Citywide,9,47.56018,-122.37885,OK
hospital,2018-06-06 12:44:43,1.059664388,22.3,,47.572901,-122.386411,,walking,530330105004,530330105004-ChIJBbR9W15AkFQR_rMzbQrKqSo,ChIJBbR9W15AkFQR_rMzbQrKqSo,1,47.55926,-122.38414,OK
pharmacy,2018-06-06 12:44:43,0.1696706029,3.6,,47.5613062,-122.3850963,,walking,530330105004,530330105004-ChIJu44roflAkFQRrm_thKoUaqo,ChIJu44roflAkFQRrm_thKoUaqo,2,47.55926,-122.38414,OK
pharmacy,2018-06-06 12:44:43,0.2666252331,5.683333333,,47.5609112,-122.3872779,,walking,530330105004,530330105004-ChIJw6HGf_lAkFQR2vFXfYxEBmo,ChIJw6HGf_lAkFQR2vFXfYxEBmo,3,47.55926,-122.38414,OK
pharmacy,2018-06-06 12:44:43,0.1187072716,2.5,,47.5608129,-122.3847524,,walking,530330105004,530330105004-ChIJpWppE_lAkFQRzs4xx2o216Q,ChIJpWppE_lAkFQRzs4xx2o216Q,1,47.55926,-122.38414,OK
cafe,2018-06-06 12:44:43,0.1168427595,2.6,,47.5600989,-122.3830097,,walking,530330105004,530330105004-ChIJhQFcuv5AkFQRy-JJj5aQ2y8,ChIJhQFcuv5AkFQRy-JJj5aQ2y8,2,47.55926,-122.38414,OK
cafe,2018-06-06 12:44:43,0.09011808577,2.033333333,,47.5597634,-122.3853139,,walking,530330105004,530330105004-ChIJI3AmW_lAkFQRSWW9zPcmQ4Y,ChIJI3AmW_lAkFQRSWW9zPcmQ4Y,1,47.55926,-122.38414,OK
cafe,2018-06-06 12:44:43,0.1572405221,3.516666667,,47.559154,-122.3875599,,walking,530330105004,530330105004-ChIJ79PR7vtAkFQRyUPajcsAgZw,ChIJ79PR7vtAkFQRyUPajcsAgZw,3,47.55926,-122.38414,OK
supermarket,2018-06-06 12:44:43,0.08763206961,1.983333333,,47.5596574,-122.3852049,,walking,530330105004,530330105004-ChIJm5BqWflAkFQRg0BRtF0GZoM,ChIJm5BqWflAkFQRg0BRtF0GZoM,1,47.55926,-122.38414,OK
destination park,2018-06-06 12:44:43,2.364201367,47.56666667,,47.579763,-122.409572,,walking,530330105004,530330105004-Alki-Beach-Park,Alki-Beach-Park,2,47.55926,-122.38414,OK
destination park,2018-06-06 12:44:43,2.221876942,41.91666667,,47.530419,-122.393117,,walking,530330105004,530330105004-Lincoln-Park,Lincoln-Park,1,47.55926,-122.38414,OK
destination park,2018-06-06 12:44:43,4.422001243,93.73333333,,47.568994,-122.308655,,walking,530330105004,530330105004-Jefferson-Park,Jefferson-Park,3,47.55926,-122.38414,OK
citywide,2018-06-06 12:44:43,6.21379739,129.1833333,,47.616587,-122.321611,,walking,530330105004,530330105004-Seattle-Central-College,Seattle-Central-College,8,47.55926,-122.38414,OK
